id,observed_on,latitude,longitude,scientific_name
140860096,05/10/2022,52.2416068,0.076540187,Muntiacus reevesi
140975000,03/11/2022,52.24651333,-0.120266667,Muntiacus reevesi
140980984,03/11/2022,51.74483268,-0.337912738,Muntiacus reevesi
141363680,04/11/2022,51.54551827,-0.423480422,Muntiacus reevesi
141597656,10/11/2022,52.01084445,-0.596828333,Muntiacus reevesi
141678812,10/11/2022,52.96671044,0.608151786,Muntiacus reevesi
141812541,12/11/2022,52.46201317,0.799314715,Muntiacus reevesi
141892795,13/11/2022,52.956942,0.734313,Muntiacus reevesi
142441687,04/09/2020,52.71924704,1.073578651,Muntiacus reevesi
142559961,19/11/2022,52.65054667,1.213871667,Muntiacus reevesi
142597105,21/11/2022,51.99952833,-0.60385,Muntiacus reevesi
142669984,03/05/2022,52.24776807,1.61424391,Muntiacus reevesi
142776429,24/11/2022,52.96367901,0.819491772,Muntiacus reevesi
143020207,22/11/2022,51.75212046,0.599597341,Muntiacus reevesi
143093188,27/11/2022,51.698909,-0.368669,Muntiacus reevesi
143255153,26/11/2022,51.42804167,-2.475352778,Muntiacus reevesi
143722796,27/10/2021,52.66998333,0.356736111,Muntiacus reevesi
143851716,06/12/2022,52.31256667,0.28813,Muntiacus reevesi
143851717,06/12/2022,52.31378833,0.287715,Muntiacus reevesi
144016530,01/01/2021,51.42444889,-0.564826615,Muntiacus reevesi
144025497,09/12/2022,51.62066333,-0.502345,Muntiacus reevesi
144162081,11/12/2022,52.73952366,1.605289308,Muntiacus reevesi
144675268,19/12/2022,51.96247167,0.75177,Muntiacus reevesi
144805288,22/05/2018,51.43970941,-0.514867455,Muntiacus reevesi
144845838,22/12/2022,52.70344667,1.611850278,Muntiacus reevesi
145054926,24/12/2022,52.39161373,0.637883283,Muntiacus reevesi
145099943,26/12/2022,52.34397729,-0.282490947,Muntiacus reevesi
145493270,26/12/2022,52.39161373,0.637883283,Muntiacus reevesi
145848398,20/09/2022,51.71101333,-0.7946,Muntiacus reevesi
146054436,05/01/2023,51.75168052,0.600059778,Muntiacus reevesi
146062592,06/01/2023,52.40120833,-1.914616667,Muntiacus reevesi
146101883,07/01/2023,52.29166126,-0.331749356,Muntiacus reevesi
146147545,13/05/2017,52.58219576,0.571562734,Muntiacus reevesi
146267463,10/01/2023,51.94878333,-0.121427833,Muntiacus reevesi
146281767,02/01/2023,52.50658846,1.749976198,Muntiacus reevesi
146467177,08/06/2021,52.9625607,0.60565573,Muntiacus reevesi
146531209,11/01/2023,52.24585027,1.59415842,Muntiacus reevesi
146531878,14/01/2023,51.6182251,-1.421416283,Muntiacus reevesi
146591100,14/01/2023,52.09286655,0.05368586,Muntiacus reevesi
146614207,15/01/2023,51.58762333,-0.464268333,Muntiacus reevesi
146622476,15/01/2023,51.9374206,1.199695773,Muntiacus reevesi
146646047,15/05/2019,52.4372042,0.676118173,Muntiacus reevesi
146690562,15/01/2023,51.87818908,0.940496944,Muntiacus reevesi
146888515,19/01/2023,51.53072579,-0.471264795,Muntiacus reevesi
146900453,16/01/2021,51.4540596,-2.0653043,Muntiacus reevesi
146958182,19/01/2023,52.96531313,0.814823823,Muntiacus reevesi
147001554,20/08/2021,52.72232718,-0.52059263,Muntiacus reevesi
147022297,21/01/2023,52.47938263,1.728397685,Muntiacus reevesi
147107777,22/01/2023,52.6413809,1.2828104,Muntiacus reevesi
147155871,22/01/2023,52.29777523,0.280234157,Muntiacus reevesi
147272831,24/01/2023,51.72796288,-2.205065484,Muntiacus reevesi
147623117,29/01/2023,52.96880368,0.824267738,Muntiacus reevesi
147623199,29/01/2023,52.9705183,0.820760754,Muntiacus reevesi
147686671,29/01/2023,52.02276117,0.054052833,Muntiacus reevesi
147698595,06/01/2023,52.6509838,-1.521817334,Muntiacus reevesi
147832655,01/02/2023,51.87353454,1.28680529,Muntiacus reevesi
148006564,03/02/2023,52.89276492,-1.084144861,Muntiacus reevesi
148015910,04/02/2023,52.98320447,0.825047595,Muntiacus reevesi
148034882,03/02/2023,51.4251806,-0.562868938,Muntiacus reevesi
148099354,13/10/2020,51.63036407,-0.643727896,Muntiacus reevesi
148174094,06/02/2023,52.04003518,1.231145337,Muntiacus reevesi
148212858,06/02/2023,51.4846619,-0.29407111,Muntiacus reevesi
148373117,08/02/2023,52.2595877,-0.6652551,Muntiacus reevesi
148373125,08/02/2023,52.2595877,-0.6652551,Muntiacus reevesi
148456411,12/01/2023,51.74457748,-0.069018602,Muntiacus reevesi
148524325,09/02/2023,51.69255833,-2.356171667,Muntiacus reevesi
148535955,11/02/2023,52.28670787,1.626807315,Muntiacus reevesi
148535956,11/02/2023,52.05191895,1.459105393,Muntiacus reevesi
148584408,10/02/2023,52.57474142,-0.051832231,Muntiacus reevesi
148596509,26/11/2022,51.68172384,-0.60034884,Muntiacus reevesi
148596823,12/02/2023,52.00246112,-0.603803333,Muntiacus reevesi
148632621,12/02/2023,52.44921354,0.51920155,Muntiacus reevesi
148694903,12/02/2023,51.66088056,-0.463483333,Muntiacus reevesi
148721736,27/01/2023,52.62137408,1.275657553,Muntiacus reevesi
148721903,27/01/2023,52.62135803,1.275644434,Muntiacus reevesi
148764177,14/02/2023,53.19343491,-0.562125286,Muntiacus reevesi
148818303,13/02/2023,52.969112,0.638751,Muntiacus reevesi
148837526,15/02/2023,52.45021971,0.510735549,Muntiacus reevesi
148839298,08/02/2023,52.26188312,-0.666319728,Muntiacus reevesi
148915055,04/08/2021,52.8241554,0.8894837,Muntiacus reevesi
148978666,14/02/2023,51.83639747,-1.36522748,Muntiacus reevesi
148986836,17/02/2023,52.02588151,-0.529031865,Muntiacus reevesi
149119162,13/02/2023,52.969112,0.638751,Muntiacus reevesi
149129523,19/02/2023,52.31132237,0.290419869,Muntiacus reevesi
149398896,22/02/2023,52.21163833,0.1156195,Muntiacus reevesi
149432687,26/09/2022,52.39541812,0.638026347,Muntiacus reevesi
149484390,23/02/2023,52.37325046,-1.540246268,Muntiacus reevesi
149580996,24/02/2023,51.81262395,-1.18635647,Muntiacus reevesi
149717015,26/02/2023,51.91010278,0.907638889,Muntiacus reevesi
149810834,26/02/2023,52.17525319,-2.589781409,Muntiacus reevesi
149822652,27/02/2023,51.80465759,0.745739734,Muntiacus reevesi
149895769,28/02/2023,52.25041667,-0.116133333,Muntiacus reevesi
149917263,28/02/2023,51.74418333,-0.331855556,Muntiacus reevesi
149920077,28/02/2023,52.56669687,-0.244436078,Muntiacus reevesi
149973918,01/03/2023,51.66284139,0.031149164,Muntiacus reevesi
149979388,01/03/2023,51.71779722,-0.338280556,Muntiacus reevesi
149979507,01/03/2023,51.71303056,-0.336041667,Muntiacus reevesi
150001315,01/03/2023,52.74586333,1.64802,Muntiacus reevesi
150015203,27/02/2023,52.38536333,-1.554345,Muntiacus reevesi
150068409,02/03/2023,52.964398,-1.18427,Muntiacus reevesi
150117562,22/02/2023,51.72426353,-0.09407044,Muntiacus reevesi
150152444,03/03/2023,52.481138,1.753449,Muntiacus reevesi
150220946,04/03/2023,51.73087548,-2.206120781,Muntiacus reevesi
150295955,04/05/2022,52.754247,0.42487,Muntiacus reevesi
150297271,20/02/2023,52.45001812,0.512780068,Muntiacus reevesi
150297282,20/02/2023,52.44984845,0.51550225,Muntiacus reevesi
150298867,02/03/2023,52.25033,-0.116661167,Muntiacus reevesi
150416631,05/03/2023,52.19472776,-2.540472595,Muntiacus reevesi
150808773,29/04/2022,52.63197225,1.223795145,Muntiacus reevesi
150809551,11/03/2023,51.02522708,0.254171674,Muntiacus reevesi
150876652,11/03/2023,52.31162833,0.289611667,Muntiacus reevesi
150879586,11/03/2023,52.31250333,0.288346667,Muntiacus reevesi
150921923,12/03/2023,51.42414304,-0.565630943,Muntiacus reevesi
151223769,15/03/2023,51.59943,0.685245,Muntiacus reevesi
151227420,15/03/2023,52.24847912,1.625149772,Muntiacus reevesi
151303912,16/03/2023,52.27033836,0.324961357,Muntiacus reevesi
151397692,17/03/2023,51.74722629,-1.248283934,Muntiacus reevesi
151397694,17/03/2023,51.74804996,-1.249313902,Muntiacus reevesi
151532360,18/03/2023,52.3765655,-1.43141917,Muntiacus reevesi
151595395,10/08/2022,52.291575,-0.26242,Muntiacus reevesi
151829072,20/03/2023,52.44571009,1.023950707,Muntiacus reevesi
151928957,22/03/2023,51.48423459,-0.293915123,Muntiacus reevesi
152008360,22/03/2023,52.80219259,-1.324435326,Muntiacus reevesi
152008361,22/03/2023,52.80221043,-1.32440314,Muntiacus reevesi
152021702,18/08/2022,52.39228536,0.64347096,Muntiacus reevesi
152142792,24/03/2023,51.65633833,-0.164866667,Muntiacus reevesi
152232752,02/09/2022,52.36662652,-1.415522397,Muntiacus reevesi
152248212,25/03/2023,51.19005203,-2.23334766,Muntiacus reevesi
152285297,25/03/2023,52.83345851,0.821444616,Muntiacus reevesi
152361432,24/03/2023,52.444831,1.020115,Muntiacus reevesi
152361801,24/03/2023,52.446401,1.021387,Muntiacus reevesi
152361904,24/03/2023,52.446322,1.021853,Muntiacus reevesi
152500538,27/03/2023,51.42390293,-0.562752164,Muntiacus reevesi
152648823,25/03/2023,52.31036499,0.768446382,Muntiacus reevesi
152714360,06/03/2023,51.93111667,1.265271667,Muntiacus reevesi
152817012,28/11/2022,52.44598968,1.021280771,Muntiacus reevesi
152866143,30/03/2023,52.63035809,1.221863553,Muntiacus reevesi
153025950,01/04/2023,51.90333421,-0.458366735,Muntiacus reevesi
153315798,03/04/2023,51.42385219,-0.565740542,Muntiacus reevesi
153367326,29/03/2023,52.190747,-2.528822656,Muntiacus reevesi
153539192,23/08/2022,52.92628759,1.130341467,Muntiacus reevesi
153592951,03/04/2023,52.2472168,1.6194446,Muntiacus reevesi
153910052,07/03/2023,52.44503835,1.019884574,Muntiacus reevesi
153910054,08/03/2023,52.44503508,1.019883233,Muntiacus reevesi
153910058,08/03/2023,52.44502772,1.019936877,Muntiacus reevesi
153910064,09/03/2023,52.44503493,1.019884574,Muntiacus reevesi
153960634,08/04/2023,52.88312213,-0.007358774,Muntiacus reevesi
153963850,08/04/2023,52.648815,-1.971976667,Muntiacus reevesi
154077472,05/04/2023,52.44497927,1.019040976,Muntiacus reevesi
154077473,05/04/2023,52.44500898,1.018928324,Muntiacus reevesi
154077475,05/04/2023,52.44501552,1.018845175,Muntiacus reevesi
154077483,05/04/2023,52.44507437,1.018861268,Muntiacus reevesi
154112633,26/06/2022,52.34841916,1.531826388,Muntiacus reevesi
154242241,04/03/2023,52.73214222,-1.157596944,Muntiacus reevesi
154313763,09/04/2023,52.43555646,0.586487527,Muntiacus reevesi
154390982,09/04/2023,52.41159087,1.697301444,Muntiacus reevesi
154399727,07/04/2023,52.44487165,1.018329732,Muntiacus reevesi
154399730,07/04/2023,52.44487247,1.018324368,Muntiacus reevesi
154399732,07/04/2023,52.44486675,1.018357895,Muntiacus reevesi
154399735,07/04/2023,52.44486511,1.018349849,Muntiacus reevesi
154399736,07/04/2023,52.44486511,1.018360578,Muntiacus reevesi
154399737,07/04/2023,52.44485367,1.01835119,Muntiacus reevesi
154414641,08/04/2023,51.84905701,1.264687367,Muntiacus reevesi
154422616,11/04/2023,51.82758,0.849516667,Muntiacus reevesi
154427806,22/03/2023,51.74193692,-1.246872971,Muntiacus reevesi
154470482,09/04/2023,52.65249138,-1.530097649,Muntiacus reevesi
154501766,09/04/2023,52.88658053,1.086339578,Muntiacus reevesi
154547785,06/04/2023,52.4420098,1.025427344,Muntiacus reevesi
154547789,07/04/2023,52.44202124,1.025417956,Muntiacus reevesi
154549257,03/04/2023,51.66398156,0.041156713,Muntiacus reevesi
154826876,14/04/2023,51.900625,1.200219444,Muntiacus reevesi
154844263,14/04/2023,52.93928261,0.027655709,Muntiacus reevesi
154979613,02/03/2023,52.26073612,-0.666883333,Muntiacus reevesi
154986354,15/04/2023,51.42546093,-0.562477712,Muntiacus reevesi
155115084,01/04/2023,51.04700006,-0.741473421,Muntiacus reevesi
155197907,16/04/2023,51.59545833,-0.482238889,Muntiacus reevesi
155205048,11/04/2023,52.65019418,-1.520182863,Muntiacus reevesi
155302424,07/03/2023,51.40935929,-0.735580299,Muntiacus reevesi
155373715,17/04/2023,52.78961116,0.111782947,Muntiacus reevesi
155466996,18/04/2023,52.716355,1.138147167,Muntiacus reevesi
155578890,19/04/2023,52.41159799,1.700841986,Muntiacus reevesi
155596093,19/04/2023,52.59225748,1.499832235,Muntiacus reevesi
155649453,19/04/2023,52.54255677,1.422656915,Muntiacus reevesi
155727327,05/01/2023,51.56494051,-0.479014725,Muntiacus reevesi
155727887,17/04/2023,52.44460125,1.018665982,Muntiacus reevesi
155782954,20/04/2023,51.86922684,-0.540246517,Muntiacus reevesi
155879085,21/04/2023,52.63314751,1.26823293,Muntiacus reevesi
155879128,21/04/2023,52.63302015,1.26788422,Muntiacus reevesi
156010521,20/04/2023,52.60587034,1.457072579,Muntiacus reevesi
156197079,23/04/2023,52.25001333,-0.1147055,Muntiacus reevesi
156206872,23/04/2023,52.46252185,1.604367677,Muntiacus reevesi
156384707,24/04/2023,52.54908296,-1.954653077,Muntiacus reevesi
156390952,07/04/2023,52.09222488,0.867927969,Muntiacus reevesi
156391470,10/04/2023,52.09207855,0.867853193,Muntiacus reevesi
156394328,22/04/2023,52.09207855,0.867853193,Muntiacus reevesi
156414070,21/04/2023,52.44245387,1.025071503,Muntiacus reevesi
156414072,22/04/2023,52.44246041,1.025062115,Muntiacus reevesi
156414085,23/04/2023,52.44246613,1.025047363,Muntiacus reevesi
156414090,18/04/2023,52.4424609,1.025068135,Muntiacus reevesi
156414091,19/04/2023,52.44246172,1.02504334,Muntiacus reevesi
156414094,20/04/2023,52.44246989,1.025039972,Muntiacus reevesi
156414099,20/04/2023,52.44246196,1.025055722,Muntiacus reevesi
156414101,20/04/2023,52.44246196,1.025055722,Muntiacus reevesi
156459896,24/04/2023,51.18771333,-2.236566667,Muntiacus reevesi
156549988,11/05/2022,52.33655854,-0.578943595,Muntiacus reevesi
156717335,24/04/2023,53.21516167,-0.458255,Muntiacus reevesi
156765891,25/04/2023,52.38099442,-1.720527113,Muntiacus reevesi
156766944,26/04/2023,51.6249231,-0.4446707,Muntiacus reevesi
156872451,27/04/2023,51.756285,-0.292814,Muntiacus reevesi
156882659,27/04/2023,52.7232489,1.482342593,Muntiacus reevesi
156892488,27/04/2023,52.9031159,0.470813898,Muntiacus reevesi
156900511,25/04/2023,52.82203599,1.205445743,Muntiacus reevesi
156946402,01/04/2023,52.0322305,-0.276646667,Muntiacus reevesi
156969537,17/04/2023,52.37728571,-1.55766204,Muntiacus reevesi
157074277,26/04/2023,52.0192322,0.065526492,Muntiacus reevesi
157074322,26/04/2023,52.02320729,0.053870801,Muntiacus reevesi
157077559,28/04/2023,52.78090411,1.176242717,Muntiacus reevesi
157111994,28/04/2023,52.3783053,-1.572073758,Muntiacus reevesi
157123106,27/04/2023,52.44465946,1.018852693,Muntiacus reevesi
157123108,27/04/2023,52.44466927,1.0188366,Muntiacus reevesi
157123110,27/04/2023,52.44466191,1.018844646,Muntiacus reevesi
157123117,27/04/2023,52.44467254,1.018811119,Muntiacus reevesi
157123118,27/04/2023,52.44466845,1.018819165,Muntiacus reevesi
157123126,27/04/2023,52.44466927,1.018827212,Muntiacus reevesi
157123134,26/04/2023,52.44467499,1.018811119,Muntiacus reevesi
157123145,27/04/2023,52.44467744,1.018829894,Muntiacus reevesi
157124005,28/04/2023,52.37620928,-1.43136949,Muntiacus reevesi
157134981,28/04/2023,52.46056644,1.601033734,Muntiacus reevesi
157147800,28/04/2023,52.60605639,1.456954561,Muntiacus reevesi
157171224,28/04/2023,52.5551172,0.8087408,Muntiacus reevesi
157191689,27/04/2023,52.39317996,0.643998049,Muntiacus reevesi
157274991,26/04/2023,52.96256634,0.606046803,Muntiacus reevesi
157316167,28/04/2023,52.48501635,-2.100979931,Muntiacus reevesi
157469544,29/04/2023,53.21491991,-0.458336451,Muntiacus reevesi
157496114,27/04/2023,52.39133198,0.656095818,Muntiacus reevesi
157505277,15/03/2022,52.32135266,0.440476723,Muntiacus reevesi
157773183,29/04/2023,52.29903833,-0.021701368,Muntiacus reevesi
157782120,29/04/2023,51.58777778,-2.377186111,Muntiacus reevesi
158002292,30/04/2023,52.44603472,1.022227379,Muntiacus reevesi
158005010,28/04/2023,52.4136981,1.7007454,Muntiacus reevesi
158013607,29/04/2023,51.63777167,-1.312825,Muntiacus reevesi
158037699,30/04/2023,51.75629403,-0.292026607,Muntiacus reevesi
158057128,30/04/2023,51.45962769,-0.420181789,Muntiacus reevesi
158080316,30/04/2023,52.55081091,-2.136334536,Muntiacus reevesi
158081477,30/04/2023,51.73291167,-1.252203333,Muntiacus reevesi
158122134,30/04/2023,52.44536116,1.0191724,Muntiacus reevesi
158239831,24/04/2023,51.75220325,0.599599814,Muntiacus reevesi
158547501,01/05/2023,52.44603057,1.0208795,Muntiacus reevesi
158575837,01/05/2023,51.66866333,-1.295396667,Muntiacus reevesi
158635347,01/05/2023,51.73563833,-1.244528333,Muntiacus reevesi
158662335,01/05/2023,52.06168296,-1.62078386,Muntiacus reevesi
158702387,01/05/2023,52.37359052,-2.287427908,Muntiacus reevesi
158782372,24/04/2023,51.52949167,-2.614788333,Muntiacus reevesi
158791812,01/05/2023,51.67978609,-0.070016266,Muntiacus reevesi
158824455,22/04/2023,51.67529171,-0.082063266,Muntiacus reevesi
158869486,30/04/2023,51.67910544,-0.803060124,Muntiacus reevesi
158904997,29/04/2023,52.37577597,-1.430226352,Muntiacus reevesi
159114825,01/05/2023,52.3660282,-1.414353028,Muntiacus reevesi
159119168,30/04/2023,52.34466037,-1.523526041,Muntiacus reevesi
159213366,02/05/2023,52.21970806,0.093261216,Muntiacus reevesi
159226697,01/05/2023,52.24394738,-1.415113081,Muntiacus reevesi
159270861,02/05/2023,52.96256634,0.606046803,Muntiacus reevesi
159393405,07/04/2023,52.08030556,0.444805556,Muntiacus reevesi
159511434,02/05/2023,51.84818216,1.267735697,Muntiacus reevesi
159528603,03/05/2023,52.61208072,1.449933275,Muntiacus reevesi
159800322,05/05/2023,52.375755,-1.427405,Muntiacus reevesi
159857194,05/05/2023,52.7408826,1.597152,Muntiacus reevesi
160286205,07/05/2023,51.47800278,-0.290458333,Muntiacus reevesi
160333566,07/05/2023,52.28374384,-1.495922282,Muntiacus reevesi
160349170,06/05/2023,51.67545544,-0.44938212,Muntiacus reevesi
160354424,07/05/2023,52.60600718,1.457117687,Muntiacus reevesi
160386792,07/05/2023,52.65749024,-0.249822368,Muntiacus reevesi
160419028,07/05/2023,51.78790532,-2.57373884,Muntiacus reevesi
160532019,01/05/2023,51.60226111,0.645266667,Muntiacus reevesi
160588169,03/05/2023,52.47050833,1.073013833,Muntiacus reevesi
160776085,07/05/2023,52.05441976,-2.568488767,Muntiacus reevesi
160776086,07/05/2023,52.18103513,-2.448140558,Muntiacus reevesi
160870694,10/05/2023,52.87754667,1.430488333,Muntiacus reevesi
161051823,11/05/2023,52.07412761,1.295934125,Muntiacus reevesi
161211120,12/05/2023,52.5204,0.66978,Muntiacus reevesi
161548021,13/05/2023,52.22818776,-0.100803115,Muntiacus reevesi
161548357,13/05/2023,52.22817626,-0.100911409,Muntiacus reevesi
161713665,14/05/2023,53.52279474,-1.128461994,Muntiacus reevesi
161789251,15/05/2023,52.24864167,-0.1218805,Muntiacus reevesi
161855057,04/04/2023,51.78148333,0.003513889,Muntiacus reevesi
161937247,14/05/2023,52.96168667,0.577641667,Muntiacus reevesi
162024044,16/05/2023,51.36401235,-1.719005965,Muntiacus reevesi
162125767,16/05/2023,51.74112625,-1.245931485,Muntiacus reevesi
162346381,18/05/2023,52.079158,-0.565534,Muntiacus reevesi
162373888,18/05/2023,52.60415559,1.456722492,Muntiacus reevesi
162452346,19/05/2023,52.6911418,0.1466767,Muntiacus reevesi
162454897,19/05/2023,52.052349,-0.49907,Muntiacus reevesi
162495847,19/05/2023,52.41764616,1.705648523,Muntiacus reevesi
162523822,19/05/2023,51.59551333,-0.50507,Muntiacus reevesi
162647369,19/05/2023,51.56233936,-0.480048632,Muntiacus reevesi
162704316,20/05/2023,52.88232588,-0.006285806,Muntiacus reevesi
162921374,21/05/2023,52.1946041,-1.696077482,Muntiacus reevesi
163086149,22/05/2023,52.39429436,0.649581319,Muntiacus reevesi
163442927,23/05/2023,52.20920182,-1.695156433,Muntiacus reevesi
163448161,23/05/2023,52.1521889,1.057804336,Muntiacus reevesi
163549654,09/04/2023,52.601595,1.458898333,Muntiacus reevesi
163736455,24/05/2023,51.7397808,-1.242357306,Muntiacus reevesi
163736668,24/05/2023,51.73894079,-1.243355423,Muntiacus reevesi
163794249,26/05/2023,52.04953425,-0.528338179,Muntiacus reevesi
163859880,24/05/2023,51.66915064,-2.421562326,Muntiacus reevesi
163876824,08/04/2022,52.35192955,1.504914388,Muntiacus reevesi
163877051,22/03/2022,52.35201905,1.504800394,Muntiacus reevesi
163913202,18/12/2022,51.66072316,-0.015018461,Muntiacus reevesi
163994226,27/05/2023,52.47103476,1.705531186,Muntiacus reevesi
164154287,28/05/2023,52.63254522,1.25977926,Muntiacus reevesi
164171627,19/05/2023,51.93870023,1.324106176,Muntiacus reevesi
164592953,30/05/2023,51.92496333,-0.173316667,Muntiacus reevesi
164884500,31/05/2023,52.4139202,1.700580865,Muntiacus reevesi
164988376,01/06/2023,52.42736898,-2.080319758,Muntiacus reevesi
165031252,01/06/2023,51.5836792,-0.712235987,Muntiacus reevesi
165181129,02/06/2023,52.65330881,-0.261898235,Muntiacus reevesi
165191248,25/01/2023,51.35364379,-2.003369406,Muntiacus reevesi
165275056,08/05/2022,50.93459991,-1.764584106,Muntiacus reevesi
165473587,22/05/2023,52.26555421,0.191002116,Muntiacus reevesi
165499624,09/12/2022,51.66913606,-2.422128927,Muntiacus reevesi
165499625,09/12/2022,51.66924918,-2.42217026,Muntiacus reevesi
165611914,04/06/2023,51.4791988,-0.297519006,Muntiacus reevesi
165724183,05/06/2023,52.37716389,-1.557452778,Muntiacus reevesi
165766848,15/04/2023,51.71551663,0.580515862,Muntiacus reevesi
165864557,03/06/2023,50.88694437,-1.499166749,Muntiacus reevesi
165923375,06/06/2023,52.34640833,-0.783821667,Muntiacus reevesi
165939856,06/06/2023,52.3365113,-1.447111107,Muntiacus reevesi
166057984,07/06/2023,50.73908,-1.852975,Muntiacus reevesi
166070940,06/06/2023,52.83625833,0.823721667,Muntiacus reevesi
166195382,07/06/2023,51.64215337,0.736089863,Muntiacus reevesi
166471428,09/06/2023,52.60658944,1.119620763,Muntiacus reevesi
166480214,09/06/2023,52.04722035,-0.566069149,Muntiacus reevesi
166781389,28/07/2020,52.83856216,0.495949108,Muntiacus reevesi
166994289,12/06/2023,51.42398667,-0.564966219,Muntiacus reevesi
167185752,13/06/2023,52.60853833,0.367466667,Muntiacus reevesi
167273845,11/06/2023,51.98516997,1.152419972,Muntiacus reevesi
167333654,23/05/2023,51.88864332,-1.743893847,Muntiacus reevesi
167545294,15/06/2023,52.04332828,1.450137857,Muntiacus reevesi
167563879,14/06/2023,52.74947663,-1.19922135,Muntiacus reevesi
167748301,01/05/2023,52.59106504,1.176546626,Muntiacus reevesi
168141916,17/06/2023,52.2472167,1.619444378,Muntiacus reevesi
168173610,18/06/2023,52.35460841,-1.285952257,Muntiacus reevesi
168490913,19/06/2023,52.87125432,0.453169942,Muntiacus reevesi
168782834,22/06/2023,52.56653173,1.648883899,Muntiacus reevesi
169156282,24/06/2023,52.39086167,0.64817,Muntiacus reevesi
169257818,21/06/2023,52.44591425,1.025121225,Muntiacus reevesi
169332223,24/06/2023,52.41183521,1.697894633,Muntiacus reevesi
169361793,17/06/2023,53.15498617,-0.208083333,Muntiacus reevesi
169548216,26/06/2023,52.63118583,1.26648415,Muntiacus reevesi
169914763,21/06/2023,52.01106388,-0.617905,Muntiacus reevesi
170121629,28/06/2023,51.18192537,-0.843271333,Muntiacus reevesi
170191480,29/06/2023,52.39582329,-1.747055501,Muntiacus reevesi
170664528,02/07/2023,52.60159833,1.458921667,Muntiacus reevesi
170976434,30/06/2023,51.91593611,0.916808333,Muntiacus reevesi
171274413,21/03/2021,51.728386,-0.0044794,Muntiacus reevesi
171801806,30/04/2023,52.18678583,-2.219304331,Muntiacus reevesi
172026429,06/07/2023,52.17306575,-0.435406848,Muntiacus reevesi
172300755,07/03/2021,51.86626167,0.737455,Muntiacus reevesi
172644465,12/07/2023,52.96296612,0.603562147,Muntiacus reevesi
172689564,10/07/2023,52.8823887,-0.006072934,Muntiacus reevesi
172816594,13/07/2023,52.80883157,0.57646097,Muntiacus reevesi
172931101,14/03/2023,51.99649621,0.74713393,Muntiacus reevesi
172997963,13/07/2023,52.96830475,0.603857698,Muntiacus reevesi
173081537,12/07/2023,52.962973,0.604075718,Muntiacus reevesi
173179009,29/06/2023,51.75239784,0.600031614,Muntiacus reevesi
173209970,16/07/2023,51.55803333,-0.420613333,Muntiacus reevesi
173467928,16/07/2023,51.10662766,-0.753689656,Muntiacus reevesi
173567999,27/05/2023,53.26355938,-0.096720263,Muntiacus reevesi
173625849,23/08/2021,51.99074747,1.290837579,Muntiacus reevesi
174152765,12/07/2023,52.15444485,-0.494055126,Muntiacus reevesi
174152776,15/07/2023,52.05787113,-0.574064238,Muntiacus reevesi
174517223,02/06/2023,52.59520148,-2.59937544,Muntiacus reevesi
174669957,24/07/2023,51.76541138,-0.920513332,Muntiacus reevesi
174953712,03/03/2023,52.24571735,1.617529281,Muntiacus reevesi
175083570,30/06/2022,52.02319184,-0.528506324,Muntiacus reevesi
175087652,26/07/2023,51.9137727,0.904746501,Muntiacus reevesi
175498841,15/07/2023,52.38965949,0.642445386,Muntiacus reevesi
175509364,28/07/2023,52.06986045,-0.528999566,Muntiacus reevesi
175509367,28/07/2023,52.00649009,-0.462161913,Muntiacus reevesi
176130624,30/07/2023,52.11218465,-0.549239306,Muntiacus reevesi
176132750,01/08/2023,52.39131189,0.63842304,Muntiacus reevesi
176417715,03/08/2023,52.31062729,-0.037299134,Muntiacus reevesi
176589782,04/08/2023,52.24508651,1.618104279,Muntiacus reevesi
176736507,04/08/2023,51.2065597,-1.565751918,Muntiacus reevesi
176779957,04/08/2023,52.18471064,-1.904078011,Muntiacus reevesi
177499305,20/01/2019,52.94231667,0.004063333,Muntiacus reevesi
178182943,13/08/2023,52.23809765,0.728597624,Muntiacus reevesi
178561809,15/08/2023,52.60024922,0.836856818,Muntiacus reevesi
178702743,16/08/2023,52.01295805,-0.524460069,Muntiacus reevesi
178707408,16/08/2023,52.18610318,0.122865289,Muntiacus reevesi
178724356,16/08/2023,51.8898114,1.1472905,Muntiacus reevesi
178810929,17/08/2023,51.47625199,-0.291800201,Muntiacus reevesi
178827908,19/07/2023,52.9268574,1.2932231,Muntiacus reevesi
178850039,17/08/2023,52.781325,-1.664556667,Muntiacus reevesi
178878121,17/08/2023,52.24964256,-0.293801336,Muntiacus reevesi
178990628,18/08/2023,51.51787793,0.254046768,Muntiacus reevesi
179036923,18/08/2023,52.944421,1.2109589,Muntiacus reevesi
179532438,21/08/2023,53.36687833,-0.00958055,Muntiacus reevesi
179717689,18/08/2023,52.17478799,-0.506342948,Muntiacus reevesi
179717700,20/08/2023,52.00751539,-0.506296978,Muntiacus reevesi
179733116,22/08/2023,52.95919006,-1.93654707,Muntiacus reevesi
179789861,23/08/2023,52.49349036,1.709071733,Muntiacus reevesi
179792727,22/06/2023,52.22867385,0.083185025,Muntiacus reevesi
179800668,22/08/2023,52.9728735,0.539654954,Muntiacus reevesi
179825404,23/08/2023,51.72861288,-0.762745813,Muntiacus reevesi
179846682,22/04/2021,52.20028333,-1.455521667,Muntiacus reevesi
179880740,26/12/2020,51.83635333,-0.636008333,Muntiacus reevesi
